"utterance","intent","category","tags","tagalog","similarity","needs_review","human_corrected_tagalog"
"I have problems with canceling the last order I have made","cancel_order","ORDER","BM","May problema ako sa pagpapawalang - bisa sa huling utos na ginawa ko","0.3789910674095154","True","may problem ako sa pag-cancel ng order ko"
"find information about cancelling an order","cancel_order","ORDER","B","hinggil sa pagkansela ng utos","0.6126881241798401","True","find information about cancelling an order"
"help me cancelling the last order I have made","cancel_order","ORDER","B","ay tumutulong sa akin na kanselahin ang huling utos na ginawa ko","0.5648077726364136","True","pa-help naman i-cancel yung order ko"
"where could I get information about order cancellations?","cancel_order","ORDER","BIMP","Saan ako makakakuha ng impormasyon tungkol sa mga pagpapawalang - bisa sa pagkakasunud - sunod?","0.7464215159416199","False","where could i get information about order cancellations?"
"question about canceling my last order","cancel_order","ORDER","B","tungkol sa pagkansela sa aking huling order","0.8742229342460632","False","question about canceling yung last order"
"can you help me canceling the last order?","cancel_order","ORDER","BI","Matutulungan mo ba akong kanselahin ang huling utos?","0.7442889213562012","False","pa-help naman i-cancel yung order ko"
"tell me more about order cancelations","cancel_order","ORDER","BM","sabihin pa sa akin ang tungkol sa mga pagkansela ng order","0.9044189453125","False","tell me more about order cancelations"
"I need assistance with canceling my last order","cancel_order","ORDER","B","Kailangan ko ng tulong sa pagkansela ng aking huling utos","0.648749589920044","True","need ko assistance para ma-cancel yung order ko"
"I need assistance with cancelling an order","cancel_order","ORDER","B","Kailangan ko ng tulong sa pagkansela ng isang utos","0.5758172273635864","True","need ko assistance para ma-cancel yung order ko"
"how to cancel the last order I made?","cancel_order","ORDER","BI","kung paano kanselahin ang huling utos na ginawa ko?","0.6769695281982422","True","cancel ko yung order na ginawa ko"
"I would like to cancel the last order","cancel_order","ORDER","BP","Nais kong kanselahin ang huling order","0.9014009237289428","False","gusto ko po cancel yung last order"
"question about canceling the last order I made","cancel_order","ORDER","B","tungkol sa pagkansela sa huling utos na ginawa ko","0.5723840594291687","True","cancel ko yung order na ginawa ko"
"I do not want to pay for my last order","cancel_order","ORDER","BE","Ayaw kong bayaran ang aking huling utos","0.7562057971954346","False","i do not want to pay for yung last order"
"I do not want to pay for the last order I have made","cancel_order","ORDER","BE","Ayaw kong bayaran ang huling utos na ginawa ko","0.6610317230224609","True","i do not want to pay for yung last order i have made"
"how do I cancel an order I made?","cancel_order","ORDER","BI","Paano ko pinawawalang - bisa ang isang utos na ginawa ko?","0.2467832714319229","True","Paano ba i-cancel ‘tong order ko? Mali ‘yung napindot eh"
"I need assistance cancelling an order I made","cancel_order","ORDER","B","Kailangan ko ng tulong upang kanselahin ang isang utos na ginawa ko","0.744928240776062","False","need ko assistance para ma-cancel yung order ko"
"I have got to cancel the last order I made","cancel_order","ORDER","B","Napawalang - bisa ko ang huling utos na ginawa ko","0.4016587734222412","True","cancel ko yung order na ginawa ko"
"I have got to cancel my order","cancel_order","ORDER","B","Kinakansela ko ang aking utos","0.4857853651046753","True","i-cancel ko yung order ko"
"problem with canceling my last order","cancel_order","ORDER","B","problema sa pagkansela ng aking huling order","0.9366897344589232","False","may problem ako sa pag-cancel ng order ko"
"how to cancel my order?","cancel_order","ORDER","BI","kung paano ko ipakansela ang aking utos?","0.4095926880836487","True","i-cancel ko yung order ko"
"can you help me canceling the order I made?","cancel_order","ORDER","BI","Matutulungan mo ba akong kanselahin ang utos na ginawa ko?","0.6712640523910522","True","pa-help naman i-cancel yung order ko"
"I want to know about order cancellations","cancel_order","ORDER","BM","Gusto kong malaman ang tungkol sa mga pagkansela ng order","0.9011518359184264","False","gusto ko po know about order cancellations"
"I want to cancel the order I made","cancel_order","ORDER","B","Nais kong kanselahin ang utos na ginawa ko","0.7138466835021973","False","gusto ko i-cancel yung order ko"
"could you help me canceling an order I have made?","cancel_order","ORDER","BIP","Matutulungan mo ba akong kanselahin ang isang utos na ginawa ko?","0.6532447338104248","True","pa-help naman i-cancel yung order ko"
"could you tell me more about order cancellations?","cancel_order","ORDER","BIMP","Maaari mo bang sabihin sa akin ang higit pa tungkol sa mga pagpapawalang - bisa sa utos?","0.5315517783164978","True","could you tell me more about order cancellations?"
"can you help me canceling my last order?","cancel_order","ORDER","BI","Matutulungan mo ba akong kanselahin ang aking huling utos?","0.6924439072608948","True","pa-help naman i-cancel yung order ko"
"I need help canceling the last order","cancel_order","ORDER","B","Kailangan ko ng tulong upang makansela ang huling order","0.803902268409729","False","need ko po help ma-cancel order ko"
"I don't know how I could cancel the order I made","cancel_order","ORDER","BP","Hindi ko alam kung paano ko maaaring kanselahin ang utos na ginawa ko","0.7756093740463257","False","hindi ko alam paano i-cancel yung order ko"
"I have to cancel an order I have made","cancel_order","ORDER","B","Kailangan kong kanselahin ang utos na ginawa ko","0.6710100173950195","True","cancel ko yung order na ginawa ko"
"question about canceling an order","cancel_order","ORDER","B","tungkol sa pagkansela ng isang utos","0.6711125373840332","True","question about canceling an order"
"help me canceling an order I made","cancel_order","ORDER","B","ay tumutulong sa akin na kanselahin ang isang utos na ginawa ko","0.5729408264160156","True","pa-help naman i-cancel yung order ko"
"question about canceling orders","cancel_order","ORDER","BM","tungkol sa pagkansela ng mga utos","0.651599645614624","True","question about canceling orders"
"I do not know how I could cancel my last order","cancel_order","ORDER","BEP","Hindi ko alam kung paano ko maaaring kanselahin ang aking huling order","0.9594790935516356","False","i do not know how i could cancel yung last order"
"I have a problem with cancelling my order","cancel_order","ORDER","B","May problema ako sa pagpapawalang - bisa sa aking utos","0.3205407857894897","True","may problem ako sa pag-cancel ng order ko"
"how could I get information about order cancelations?","cancel_order","ORDER","BIMP","paano ako makakakuha ng impormasyon tungkol sa mga pagkansela ng order?","0.9691842794418336","False","how could i get information about order cancelations?"
"can you help me cancel the last order?","cancel_order","ORDER","BI","Matutulungan mo ba akong kanselahin ang huling order?","0.9272785782814026","False","pa-help naman i-cancel yung order ko"
"I need help with cancelling the order I made","cancel_order","ORDER","B","Kailangan ko ng tulong sa pagkansela sa utos na ginawa ko","0.4955824613571167","True","need ko po help ma-cancel order ko"
"help me cancel the order I made","cancel_order","ORDER","B","ay tumulong sa akin na kanselahin ang utos na ginawa ko","0.5944694876670837","True","pa-help naman i-cancel yung order ko"
"I can't pay for my last order","cancel_order","ORDER","B","Hindi ko mabayaran ang aking huling utos","0.6166292428970337","True","i can't pay for yung last order"
"I do not know how to cancel the last order I have made","cancel_order","ORDER","BE","Hindi ko alam kung paano kanselahin ang huling utos na ginawa ko","0.6230733394622803","True","cancel ko yung order na ginawa ko"
"could you help me cancel the order I have made?","cancel_order","ORDER","BIP","Matutulungan mo ba akong kanselahin ang utos na ginawa ko?","0.6828342080116272","True","pa-help naman i-cancel yung order ko"
"I don't want the order I have made","cancel_order","ORDER","B","Ayaw ko ng utos na ginawa ko","0.5273993611335754","True","I don't want yung order I have made"
"help canceling my last order","cancel_order","ORDER","B","ay nagkansela ng aking huling utos","0.4718233942985534","True","pa-help naman i-cancel yung order ko"
"where to cancel an order I made?","cancel_order","ORDER","BI","kung saan ko dapat kanselahin ang utos na ginawa ko?","0.5824345350265503","True","cancel ko yung order na ginawa ko"
"I have a problem with canceling the last order I made","cancel_order","ORDER","B","May problema ako sa pagpapawalang - bisa sa huling utos na ginawa ko","0.3991629183292389","True","may problem ako sa pag-cancel ng order ko"
"problems with canceling my orders","cancel_order","ORDER","BM","problema sa pagkansela ng aking mga utos","0.745061993598938","False","may problem ako sa pag-cancel ng order ko"
"I need assistance with cancelling the order I made","cancel_order","ORDER","B","Kailangan ko ng tulong sa pagpapawalang - bisa sa utos na ginawa ko","0.3309884071350097","True","need ko assistance para ma-cancel yung order ko"
"I want assistance to cancel my order","cancel_order","ORDER","B","Nais ko ng tulong upang kanselahin ang aking utos","0.7509543895721436","False","i-cancel ko yung order ko"
"I don't know how to cancel an order I have made","cancel_order","ORDER","B","Hindi ko alam kung paano kanselahin ang isang utos na ginawa ko","0.6445644497871399","True","hindi ko alam paano i-cancel yung order ko"
"where can I cancel the order I have made?","cancel_order","ORDER","BI","saan ko maaaring kanselahin ang utos na ginawa ko?","0.624549925327301","True","cancel ko yung order na ginawa ko"
"I need assistance with cancelling the last order","cancel_order","ORDER","B","Kailangan ko ng tulong sa pagkansela ng huling order","0.9103071689605712","False","need ko assistance para ma-cancel yung order ko"
"assistance canceling my last order","cancel_order","ORDER","B","pagkansela ng aking huling utos","0.6326391696929932","True","need ko assistance para ma-cancel yung order ko"
"order cancellation","cancel_order","ORDER","BK","pinawalang - bisa ang kaayusan","0.3320122957229614","True","order cancellation"
"I have a problem with canceling an order","cancel_order","ORDER","B","May problema ako sa pagkansela ng isang utos","0.6651288866996765","True","may problem ako sa pag-cancel ng order ko"
"I need assistance cancelling an order","cancel_order","ORDER","B","Kailangan ko ng tulong upang mapawalang - bisa ang isang utos","0.3384639024734497","True","need ko assistance para ma-cancel yung order ko"
"I have a problem with canceling the order I have made","cancel_order","ORDER","B","May problema ako sa pagpapawalang - bisa sa utos na ginawa ko","0.3846506774425506","True","may problem ako sa pag-cancel ng order ko"
"can you help me to cancel my order?","cancel_order","ORDER","BI","Matutulungan mo ba akong kanselahin ang utos ko?","0.6970455646514893","True","i-cancel ko yung order ko"
